YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2017,Pennsylvania,California,8813
2017,Pennsylvania,Colorado,6803
2017,Pennsylvania,Connecticut,785
2017,Pennsylvania,Florida,22444
2017,Pennsylvania,Georgia,19192
2017,Pennsylvania,Illinois,17033
2017,Pennsylvania,Kentucky,137
2017,Pennsylvania,Louisiana,2078
2017,Pennsylvania,Massachusetts,12112
2017,Pennsylvania,Michigan,9400
2017,Pennsylvania,Minnesota,6033
2017,Pennsylvania,Missouri,2131
2017,Pennsylvania,Nevada,5221
2017,Pennsylvania,New York,859
2017,Pennsylvania,North Carolina,11598
2017,Pennsylvania,Ohio,431
2017,Pennsylvania,Oregon,354
2017,Pennsylvania,Pennsylvania,1207
2017,Pennsylvania,Rhode Island,2040
2017,Pennsylvania,South Carolina,219
2017,Pennsylvania,Tennessee,2057
2017,Pennsylvania,Texas,10965
2017,Pennsylvania,Utah,1107
2017,Pennsylvania,Virginia,709
2017,Pennsylvania,Washington,2033
2017,Pennsylvania,Wisconsin,98
2017,Rhode Island,Colorado,249
2017,Rhode Island,Florida,6285
2017,Rhode Island,Georgia,2080
2017,Rhode Island,Illinois,1706
2017,Rhode Island,Louisiana,76
2017,Rhode Island,Maryland,5460
2017,Rhode Island,Michigan,1598
2017,Rhode Island,New Jersey,943
2017,Rhode Island,North Carolina,2848
2017,Rhode Island,Pennsylvania,2040
2017,Rhode Island,Virginia,1458
2017,South Carolina,Colorado,192
2017,South Carolina,Georgia,14686
2017,South Carolina,Illinois,4180
2017,South Carolina,Maryland,2638
2017,South Carolina,Massachusetts,1548
2017,South Carolina,Michigan,1109
2017,South Carolina,Missouri,170
2017,South Carolina,New Jersey,2902
2017,South Carolina,New York,2942
2017,South Carolina,North Carolina,1635
2017,South Carolina,Ohio,219
2017,South Carolina,Pennsylvania,219
2017,South Carolina,Tennessee,806
2017,South Carolina,Texas,2486
2017,South Carolina,Virginia,1792
2017,South Carolina,Washington,418
2017,South Dakota,Colorado,3025
2017,South Dakota,Georgia,597
2017,South Dakota,Illinois,3320
2017,South Dakota,Minnesota,5128
2017,South Dakota,Nevada,210
2017,Tennessee,Arizona,2344
2017,Tennessee,California,6108
2017,Tennessee,Colorado,5766
2017,Tennessee,Florida,9727
2017,Tennessee,Georgia,16372
2017,Tennessee,Illinois,10724
2017,Tennessee,Kentucky,776
2017,Tennessee,Louisiana,2351
2017,Tennessee,Maryland,4654
2017,Tennessee,Massachusetts,3311
2017,Tennessee,Michigan,5787
2017,Tennessee,Minnesota,3518
2017,Tennessee,Missouri,2872
2017,Tennessee,Nevada,2644
2017,Tennessee,New Jersey,4136
2017,Tennessee,North Carolina,6835
2017,Tennessee,Ohio,2464
2017,Tennessee,Pennsylvania,2057
2017,Tennessee,South Carolina,806
2017,Tennessee,Texas,13214
2017,Tennessee,Utah,725
2017,Tennessee,Virginia,2171
2017,Tennessee,Washington,1355
2017,Tennessee,Wisconsin,227
2017,Texas,Alabama,3586
2017,Texas,Alaska,318
2017,Texas,Arizona,22199
2017,Texas,Arkansas,3003
2017,Texas,California,44059
2017,Texas,Colorado,29379
2017,Texas,Connecticut,1358
2017,Texas,Florida,27853
2017,Texas,Georgia,32868
2017,Texas,Hawaii,2443
2017,Texas,Idaho,782
2017,Texas,Illinois,23784
2017,Texas,Indiana,4894
2017,Texas,Iowa,2375
2017,Texas,Kansas,2662
2017,Texas,Kentucky,2461
2017,Texas,Louisiana,19151
2017,Texas,Maryland,8399
2017,Texas,Massachusetts,10073
2017,Texas,Michigan,9189
2017,Texas,Minnesota,9791
2017,Texas,Mississippiipp,2621
2017,Texas,Missouri,12975
2017,Texas,Montana,250
2017,Texas,Nebraska,4243
2017,Texas,Nevada,21294
2017,Texas,New Jersey,10801
2017,Texas,New Mexico,2856
2017,Texas,New York,7823
2017,Texas,North Carolina,15373
2017,Texas,Ohio,6265
2017,Texas,Oklahoma,10028
2017,Texas,Oregon,6062
2017,Texas,Pennsylvania,10965
2017,Texas,South Carolina,2486
2017,Texas,Tennessee,13214
2017,Texas,Texas,18718
2017,Texas,Utah,10507
2017,Texas,Virginia,14369
2017,Texas,Washington,12769
2017,Texas,Wisconsin,3512
2017,Texas,Wyoming,843
2017,Utah,Alaska,62
2017,Utah,Arizona,11145
2017,Utah,California,32945
2017,Utah,Colorado,17518
2017,Utah,Florida,3089
2017,Utah,Georgia,5944
2017,Utah,Hawaii,733
2017,Utah,Idaho,9041
2017,Utah,Illinois,7806
2017,Utah,Indiana,328
2017,Utah,Iowa,628
2017,Utah,Kentucky,1069
2017,Utah,Louisiana,710
2017,Utah,Maryland,1863
2017,Utah,Massachusetts,2321
2017,Utah,Michigan,2928
2017,Utah,Minnesota,3913
2017,Utah,Missouri,2068
2017,Utah,Montana,8312
2017,Utah,Nebraska,1177
2017,Utah,Nevada,10176
2017,Utah,New Jersey,1349
2017,Utah,New Mexico,862
2017,Utah,New York,3970
2017,Utah,North Carolina,1889
2017,Utah,Oklahoma,1678
2017,Utah,Oregon,7527
2017,Utah,Pennsylvania,1107
2017,Utah,Tennessee,725
2017,Utah,Texas,10507
2017,Utah,Utah,1993
2017,Utah,Virginia,1118
2017,Utah,Washington,10446
2017,Utah,Wisconsin,325
2017,Utah,Wyoming,3804
2017,Vermont,Georgia,793
2017,Vermont,Illinois,1481
2017,Vermont,Michigan,26
2017,Vermont,New Jersey,1890
2017,Vermont,New York,2344
2017,Virginia,Arizona,2524
2017,Virginia,California,7047
2017,Virginia,Colorado,6938
2017,Virginia,Connecticut,1808
2017,Virginia,Florida,22194
2017,Virginia,Georgia,24684
2017,Virginia,Illinois,21766
2017,Virginia,Indiana,1144
2017,Virginia,Kentucky,310
2017,Virginia,Louisiana,2408
2017,Virginia,Maine,60
2017,Virginia,Massachusetts,21156
2017,Virginia,Michigan,6491
2017,Virginia,Minnesota,5072
2017,Virginia,Missouri,2861
2017,Virginia,Nebraska,730
2017,Virginia,Nevada,1553
2017,Virginia,New Jersey,7258
2017,Virginia,New York,3124
2017,Virginia,North Carolina,8649
2017,Virginia,Ohio,3850
2017,Virginia,Oregon,1031
2017,Virginia,Pennsylvania,709
2017,Virginia,Rhode Island,1458
2017,Virginia,South Carolina,1792
2017,Virginia,Tennessee,2171
2017,Virginia,Texas,14369
2017,Virginia,Utah,1118
2017,Virginia,Washington,2785
2017,Virginia,Wisconsin,1372
2017,Washington,Alaska,18055
2017,Washington,Arizona,11649
2017,Washington,California,52037
2017,Washington,Colorado,15549
2017,Washington,Florida,3084
2017,Washington,Georgia,6254
2017,Washington,Hawaii,6423
2017,Washington,Idaho,5902
2017,Washington,Illinois,11307
2017,Washington,Indiana,470
2017,Washington,Kansas,316
2017,Washington,Kentucky,191
2017,Washington,Louisiana,730
2017,Washington,Maryland,1915
2017,Washington,Massachusetts,4151
2017,Washington,Michigan,4625
2017,Washington,Minnesota,7257
2017,Washington,Missouri,2672
2017,Washington,Montana,473
2017,Washington,Nebraska,729
2017,Washington,Nevada,13861
2017,Washington,New Jersey,3849
2017,Washington,New Mexico,365
2017,Washington,New York,5276
2017,Washington,North Carolina,2529
2017,Washington,Ohio,193
2017,Washington,Oklahoma,510
2017,Washington,Oregon,9946
2017,Washington,Pennsylvania,2033
2017,Washington,South Carolina,418
2017,Washington,Tennessee,1355
2017,Washington,Texas,12769
2017,Washington,Utah,10446
2017,Washington,Virginia,2785
2017,Washington,Washington,5053
2017,Washington,Wisconsin,1446
2017,Washington,Wyoming,74
2017,West Virginia,Georgia,2464
2017,West Virginia,Illinois,908
2017,Wisconsin,Arizona,3290
2017,Wisconsin,California,1205
2017,Wisconsin,Colorado,5372
2017,Wisconsin,Florida,4524
2017,Wisconsin,Georgia,8928
2017,Wisconsin,Illinois,16057
2017,Wisconsin,Kentucky,592
2017,Wisconsin,Maryland,1853
2017,Wisconsin,Massachusetts,1211
2017,Wisconsin,Michigan,7157
2017,Wisconsin,Minnesota,9737
2017,Wisconsin,Missouri,1469
2017,Wisconsin,Nevada,2978
2017,Wisconsin,New Jersey,2289
2017,Wisconsin,North Carolina,2
2017,Wisconsin,Ohio,1332
2017,Wisconsin,Oregon,164
2017,Wisconsin,Pennsylvania,98
2017,Wisconsin,Tennessee,227
2017,Wisconsin,Texas,3512
2017,Wisconsin,Utah,325
2017,Wisconsin,Virginia,1372
2017,Wisconsin,Washington,1446
2017,Wyoming,Arizona,162
2017,Wyoming,California,779
2017,Wyoming,Colorado,3504
2017,Wyoming,Georgia,185
2017,Wyoming,Illinois,1041
2017,Wyoming,Minnesota,212
2017,Wyoming,New Jersey,166
2017,Wyoming,New York,30
2017,Wyoming,Texas,843
2017,Wyoming,Utah,3804
2017,Wyoming,Washington,74
